,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Preferred Shares Number,927000.0,927000.0,926942.0,926942.0
Ordinary Shares Number,75703996.0,75155391.0,72778590.0,72487858.0
Share Issued,75703996.0,75155391.0,72778590.0,72487858.0
Net Debt,52083000.0,31900000.0,,49673000.0
Total Debt,105459000.0,87267000.0,63652000.0,108235000.0
Tangible Book Value,271058000.0,293031000.0,342535000.0,296234000.0
Invested Capital,361653000.0,376444000.0,395574000.0,393574000.0
Working Capital,103482000.0,121104000.0,159924000.0,127119000.0
Net Tangible Assets,271059000.0,293032000.0,342536000.0,296235000.0
Capital Lease Obligations,23362000.0,18911000.0,13291000.0,10895000.0
Common Stock Equity,279556000.0,308088000.0,345213000.0,296234000.0
Preferred Stock Equity,1000.0,1000.0,1000.0,1000.0
Total Capitalization,361654000.0,376445000.0,395575000.0,368042000.0
Total Equity Gross Minority Interest,279557000.0,308089000.0,345214000.0,296235000.0
Minority Interest,,,,0.0
Stockholders Equity,279557000.0,308089000.0,345214000.0,296235000.0
Gains Losses Not Affecting Retained Earnings,2481000.0,1822000.0,-284000.0,-3878000.0
Other Equity Adjustments,2481000.0,1822000.0,-284000.0,-3878000.0
Retained Earnings,-763913000.0,-734643000.0,-691781000.0,-736598000.0
Additional Paid In Capital,1040912000.0,1040834000.0,1037205000.0,1036638000.0
Capital Stock,77000.0,76000.0,74000.0,73000.0
Common Stock,76000.0,75000.0,73000.0,72000.0
Preferred Stock,1000.0,1000.0,1000.0,1000.0
Total Liabilities Net Minority Interest,174684000.0,170232000.0,139739000.0,180583000.0
Total Non Current Liabilities Net Minority Interest,109396000.0,92215000.0,70137000.0,93656000.0
Other Non Current Liabilities,8270000.0,8797000.0,10394000.0,13134000.0
Long Term Debt And Capital Lease Obligation,101126000.0,83418000.0,59743000.0,80522000.0
Long Term Capital Lease Obligation,19029000.0,15062000.0,9382000.0,8715000.0
Long Term Debt,82097000.0,68356000.0,50361000.0,71807000.0
Current Liabilities,65288000.0,78017000.0,69602000.0,86927000.0
Other Current Liabilities,19998000.0,19497000.0,21135000.0,35066000.0
Current Debt And Capital Lease Obligation,4333000.0,3849000.0,3909000.0,27713000.0
Current Capital Lease Obligation,4333000.0,3849000.0,3909000.0,2180000.0
Current Debt,,,,25533000.0
Other Current Borrowings,,,,25533000.0
Payables And Accrued Expenses,40957000.0,54671000.0,44558000.0,24148000.0
Current Accrued Expenses,20205000.0,26556000.0,21307000.0,11101000.0
Payables,20752000.0,28115000.0,23251000.0,13047000.0
Accounts Payable,20752000.0,28115000.0,23251000.0,13047000.0
Total Assets,454241000.0,478321000.0,484953000.0,476818000.0
Total Non Current Assets,285471000.0,279200000.0,255427000.0,262772000.0
Other Non Current Assets,5628000.0,6137000.0,5145000.0,7903000.0
Non Current Note Receivables,,0.0,11641000.0,14337000.0
Goodwill And Other Intangible Assets,8498000.0,15057000.0,2678000.0,2678000.0
Other Intangible Assets,8498000.0,9087000.0,2678000.0,2678000.0
Goodwill,0.0,5970000.0,0.0,
Net PPE,271345000.0,258006000.0,235963000.0,240532000.0
Accumulated Depreciation,-220173000.0,-198964000.0,-175722000.0,-152777000.0
Gross PPE,491518000.0,456970000.0,411685000.0,393309000.0
Construction In Progress,50505000.0,37538000.0,22505000.0,11828000.0
Other Properties,22597000.0,18937000.0,13413000.0,11046000.0
Machinery Furniture Equipment,414729000.0,396808000.0,371695000.0,365598000.0
Land And Improvements,3687000.0,3687000.0,4072000.0,4837000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,168770000.0,199121000.0,229526000.0,214046000.0
Other Current Assets,9538000.0,9340000.0,10301000.0,8999000.0
Hedging Assets Current,2412000.0,4973000.0,15839000.0,17149000.0
Assets Held For Sale Current,,,1000000.0,58295000.0
Restricted Cash,15466000.0,13069000.0,11513000.0,520000.0
Prepaid Assets,,,,891000.0
Inventory,52611000.0,66628000.0,54373000.0,37925000.0
Other Inventories,1470000.0,1299000.0,1118000.0,1364000.0
Finished Goods,35765000.0,47736000.0,35509000.0,25154000.0
Work In Process,5063000.0,6396000.0,6909000.0,4333000.0
Raw Materials,10313000.0,11197000.0,10837000.0,7074000.0
Receivables,58729000.0,68655000.0,86888000.0,43491000.0
Accounts Receivable,58729000.0,68655000.0,86888000.0,43491000.0
Allowance For Doubtful Accounts Receivable,-85000.0,-105000.0,-378000.0,-260000.0
Gross Accounts Receivable,58814000.0,68760000.0,87266000.0,43751000.0
Cash Cash Equivalents And Short Term Investments,30014000.0,36456000.0,50612000.0,47667000.0
Cash And Cash Equivalents,30014000.0,36456000.0,50612000.0,47667000.0
