,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-106800000.0,-110856000.0,-55915000.0,-186867000.0
Tax Rate For Calcs,0.3,0.248,0.265,0.243
Normalized EBITDA,10113000000.0,10242000000.0,9869000000.0,9594000000.0
Total Unusual Items,-356000000.0,-447000000.0,-211000000.0,-769000000.0
Total Unusual Items Excluding Goodwill,-356000000.0,-447000000.0,-211000000.0,-769000000.0
Net Income From Continuing Operation Net Minority Interest,2263000000.0,2868000000.0,2840000000.0,2408000000.0
Reconciled Depreciation,4918000000.0,4723000000.0,4609000000.0,4404000000.0
Reconciled Cost Of Revenue,7926000000.0,7641000000.0,7284000000.0,6967000000.0
EBITDA,9757000000.0,9795000000.0,9658000000.0,8825000000.0
EBIT,4839000000.0,5072000000.0,5049000000.0,4421000000.0
Net Interest Income,-1300000000.0,-1073000000.0,-1102000000.0,-1156000000.0
Interest Expense,1516000000.0,1179000000.0,1113000000.0,1156000000.0
Interest Income,216000000.0,106000000.0,11000000.0,
Normalized Income,2512200000.0,3204144000.0,2995085000.0,2990133000.0
Net Income From Continuing And Discontinued Operation,2263000000.0,2868000000.0,2840000000.0,2634000000.0
Total Expenses,19174000000.0,18698000000.0,18165000000.0,17680000000.0
Diluted Average Shares,912200000.0,912000000.0,906700000.0,904400000.0
Basic Average Shares,912200000.0,911500000.0,906300000.0,904300000.0
Diluted EPS,2.28,2.98,2.99,2.76
Basic EPS,2.28,2.98,2.99,2.76
Diluted NI Availto Com Stockholders,2076000000.0,2716000000.0,2709000000.0,2498000000.0
Net Income Common Stockholders,2076000000.0,2716000000.0,2709000000.0,2498000000.0
Preferred Stock Dividends,187000000.0,152000000.0,131000000.0,136000000.0
Net Income,2263000000.0,2868000000.0,2840000000.0,2634000000.0
Minority Interests,-64000000.0,-58000000.0,-52000000.0,-65000000.0
Net Income Including Noncontrolling Interests,2327000000.0,2926000000.0,2892000000.0,2699000000.0
Net Income Discontinuous Operations,,,0.0,226000000.0
Net Income Continuous Operations,2327000000.0,2926000000.0,2892000000.0,2473000000.0
Tax Provision,996000000.0,967000000.0,1044000000.0,792000000.0
Pretax Income,3323000000.0,3893000000.0,3936000000.0,3265000000.0
Other Income Expense,-876000000.0,-510000000.0,-246000000.0,-782000000.0
Other Non Operating Income Expenses,33000000.0,-2000000.0,60000000.0,-18000000.0
Special Income Charges,-254000000.0,-418000000.0,-483000000.0,-721000000.0
Gain On Sale Of Ppe,11000000.0,-27000000.0,-24000000.0,-83000000.0
Gain On Sale Of Business,79000000.0,24000000.0,,
Other Special Charges,1000000.0,18000000.0,53000000.0,50000000.0
Impairment Of Capital Assets,143000000.0,279000000.0,197000000.0,472000000.0
Restructuring And Mergern Acquisition,200000000.0,94000000.0,209000000.0,116000000.0
Earnings From Equity Interest,-553000000.0,-61000000.0,-95000000.0,5000000.0
Gain On Sale Of Security,-102000000.0,-29000000.0,272000000.0,-48000000.0
Net Non Operating Interest Income Expense,-1300000000.0,-1073000000.0,-1102000000.0,-1156000000.0
Interest Expense Non Operating,1516000000.0,1179000000.0,1113000000.0,1156000000.0
Interest Income Non Operating,216000000.0,106000000.0,11000000.0,
Operating Income,5499000000.0,5476000000.0,5284000000.0,5203000000.0
Operating Expense,11248000000.0,11057000000.0,10881000000.0,10713000000.0
Other Operating Expenses,1924000000.0,1917000000.0,1825000000.0,1964000000.0
Depreciation Amortization Depletion Income Statement,4918000000.0,4723000000.0,4609000000.0,4404000000.0
Depreciation And Amortization In Income Statement,4918000000.0,4723000000.0,4609000000.0,4404000000.0
Amortization,1173000000.0,1063000000.0,982000000.0,929000000.0
Amortization Of Intangibles Income Statement,1173000000.0,1063000000.0,982000000.0,929000000.0
Depreciation Income Statement,3745000000.0,3660000000.0,3627000000.0,3475000000.0
Selling General And Administration,4406000000.0,4417000000.0,4447000000.0,4345000000.0
General And Administrative Expense,4406000000.0,4417000000.0,4447000000.0,4345000000.0
Salaries And Wages,4406000000.0,4417000000.0,4447000000.0,4345000000.0
Gross Profit,16747000000.0,16533000000.0,16165000000.0,15916000000.0
Cost Of Revenue,7926000000.0,7641000000.0,7284000000.0,6967000000.0
Total Revenue,24673000000.0,24174000000.0,23449000000.0,22883000000.0
Operating Revenue,24673000000.0,24174000000.0,23449000000.0,22883000000.0
