,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,15387448.0,11725357.0,10380003.0,10380003.0,
Share Issued,15387448.0,11725357.0,10380003.0,10380003.0,
Net Debt,,,5487061.0,,10234655.0
Total Debt,,,7455337.0,1923022.0,13000000.0
Tangible Book Value,117613003.0,98750740.0,107829465.0,121323928.0,
Invested Capital,,,115284802.0,123246950.0,138034313.0
Net Tangible Assets,117613003.0,98750740.0,107829465.0,121323928.0,
Common Stock Equity,117613003.0,98750740.0,107829465.0,121323928.0,
Total Capitalization,,,115284802.0,123246950.0,138034313.0
Total Equity Gross Minority Interest,117613003.0,98750740.0,107829465.0,121323928.0,
Stockholders Equity,117613003.0,98750740.0,107829465.0,121323928.0,
Retained Earnings,-7697008.0,-13318304.0,73478.0,12654983.0,
Capital Stock,125310011.0,112069044.0,107755987.0,108668945.0,
Common Stock,125310011.0,112069044.0,107755987.0,108668945.0,
Total Liabilities Net Minority Interest,63181598.0,2215520.0,8043357.0,2284709.0,
Preferred Securities Outside Stock Equity,60871432.0,,,,
Long Term Debt And Capital Lease Obligation,,,7455337.0,1923022.0,13000000.0
Payables,2310166.0,2215520.0,258365.0,18761.0,
Other Payable,2232666.0,1056401.0,15272.0,16975.0,
Accounts Payable,77500.0,1159119.0,243093.0,1786.0,
Total Assets,180794601.0,100966260.0,115872822.0,123608637.0,
Investments And Advances,173453913.0,93876730.0,110560846.0,114016548.0,
Investmentin Financial Assets,173453913.0,93876730.0,110560846.0,114016548.0,
Available For Sale Securities,,,,,130849416.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,173453913.0,93876730.0,110560846.0,114016548.0,
Prepaid Assets,457705.0,,667792.0,457723.0,301922.0
Receivables,6157581.0,3774581.0,2675908.0,4505941.0,
Cash And Cash Equivalents,725402.0,2816066.0,1968276.0,4628425.0,
Cash Financial,,,1968276.0,4628425.0,2765345.0
Cash Cash Equivalents And Federal Funds Sold,725402.0,2816066.0,1968276.0,4628425.0,
