Date,Adj Close,Close,High,Low,Open,Volume
2002-08-05,1.51333749294281,4.491530895233154,4.491530895233154,4.491530895233154,4.491530895233154,0
2002-08-06,1.51333749294281,4.491530895233154,4.491530895233154,4.491530895233154,4.491530895233154,0
2002-08-07,1.6011422872543335,4.752131938934326,4.752131938934326,4.476202011108398,4.476202011108398,12721
2002-08-08,1.626966953277588,4.828779220581055,4.828779220581055,4.7827911376953125,4.798120021820068,5219
2002-08-09,1.622835636138916,4.816515922546387,4.828779220581055,4.8042521476745605,4.828779220581055,8154
2002-08-12,1.622835636138916,4.816515922546387,4.816515922546387,4.816515922546387,4.816515922546387,0
2002-08-13,1.652791976928711,4.905426025390625,4.905426025390625,4.847174167633057,4.847174167633057,9459
2002-08-14,1.616637110710144,4.798120021820068,4.905426025390625,4.798120021820068,4.905426025390625,20549
2002-08-15,1.5804823637008667,4.690814018249512,4.77665901184082,4.681615829467773,4.77665901184082,12068
2002-08-16,1.5804823637008667,4.690814018249512,4.690814018249512,4.690814018249512,4.690814018249512,0
2002-08-19,1.616637110710144,4.798120021820068,4.798120021820068,4.736802101135254,4.736802101135254,9133
2002-08-20,1.6187032461166382,4.8042521476745605,4.828779220581055,4.8042521476745605,4.828779220581055,5545
2002-08-21,1.6187032461166382,4.8042521476745605,4.8042521476745605,4.8042521476745605,4.8042521476745605,0
2002-08-22,1.611472487449646,4.7827911376953125,4.7827911376953125,4.7827911376953125,4.7827911376953125,1305
2002-08-23,1.611472487449646,4.7827911376953125,4.7827911376953125,4.7827911376953125,4.7827911376953125,0
2002-08-26,1.616637110710144,4.798120021820068,4.798120021820068,4.798120021820068,4.798120021820068,979
2002-08-27,1.6063071489334106,4.767460823059082,4.767460823059082,4.767460823059082,4.767460823059082,6523
2002-08-28,1.5701525211334229,4.660154819488525,4.736802101135254,4.660154819488525,4.736802101135254,13047
2002-08-29,1.5701525211334229,4.660154819488525,4.68468189239502,4.660154819488525,4.68468189239502,652
2002-08-30,1.5701525211334229,4.660154819488525,4.660154819488525,4.660154819488525,4.660154819488525,0
2002-09-03,1.561888575553894,4.6356282234191895,4.6356282234191895,4.598836898803711,4.6356282234191895,15982
2002-09-04,1.561888575553894,4.6356282234191895,4.6356282234191895,4.6356282234191895,4.6356282234191895,0
2002-09-05,1.5443276166915894,4.583508014678955,4.598836898803711,4.568178176879883,4.598836898803711,53492
2002-09-06,1.5443276166915894,4.583508014678955,4.583508014678955,4.583508014678955,4.583508014678955,0
2002-09-09,1.5443276166915894,4.583508014678955,4.583508014678955,4.583508014678955,4.583508014678955,0
2002-09-10,1.5443276166915894,4.583508014678955,4.583508014678955,4.583508014678955,4.583508014678955,0
2002-09-11,1.5443276166915894,4.583508014678955,4.583508014678955,4.583508014678955,4.583508014678955,0
2002-09-12,1.5443276166915894,4.583508014678955,4.583508014678955,4.583508014678955,4.583508014678955,0
2002-09-13,1.5443276166915894,4.583508014678955,4.583508014678955,4.583508014678955,4.583508014678955,0
2002-09-16,1.5443276166915894,4.583508014678955,4.583508014678955,4.583508014678955,4.583508014678955,0
2002-09-17,1.5443276166915894,4.583508014678955,4.583508014678955,4.583508014678955,4.583508014678955,0
2002-09-18,1.5288320779800415,4.5375189781188965,4.5375189781188965,4.5375189781188965,4.5375189781188965,3262
2002-09-19,1.5288320779800415,4.5375189781188965,4.5375189781188965,4.5375189781188965,4.5375189781188965,0
2002-09-20,1.5288320779800415,4.5375189781188965,4.5375189781188965,4.5375189781188965,4.5375189781188965,0
2002-09-23,1.512304663658142,4.488464832305908,4.50685977935791,4.476202011108398,4.50685977935791,7828
2002-09-24,1.487512469291687,4.414884090423584,4.414884090423584,4.414884090423584,4.414884090423584,1631
2002-09-25,1.487512469291687,4.414884090423584,4.414884090423584,4.414884090423584,4.414884090423584,0
2002-09-26,1.4885457754135132,4.41795015335083,4.41795015335083,4.41795015335083,4.41795015335083,7502
2002-09-27,1.5185022354125977,4.50685977935791,4.50685977935791,4.45780611038208,4.460872173309326,15656
2002-09-30,1.497842788696289,4.445542812347412,4.522190093994141,4.445542812347412,4.522190093994141,24463
2002-10-01,1.497842788696289,4.445542812347412,4.445542812347412,4.445542812347412,4.445542812347412,8154
2002-10-02,1.497842788696289,4.445542812347412,4.445542812347412,4.445542812347412,4.445542812347412,0
2002-10-03,1.5236674547195437,4.522190093994141,4.522190093994141,4.43021297454834,4.445542812347412,26746
2002-10-04,1.5236674547195437,4.522190093994141,4.522190093994141,4.522190093994141,4.522190093994141,652
